source,drill_id,raw_path,output_path,image_width,foreground_left,crop_start_green,head_end_blue,crop_end_exclusive,available_len,left_pad,output_shape
data_5fold,0846,datasets\original\data_5fold\fold_3\test\normal\drill-0846-1.1560_37_37_296-17.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0846-1.1560_37_37_296-17.raw,296,21,185,208,209,24,0,"24,37,37"
data_5fold,0859,datasets\original\data_5fold\fold_3\test\normal\drill-0859-1.1560_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0859-1.1560_37_37_296-1.raw,296,27,190,213,214,24,0,"24,37,37"
data_5fold,0882,datasets\original\data_5fold\fold_3\test\normal\drill-0882-1.1560_37_37_296-4.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0882-1.1560_37_37_296-4.raw,296,27,191,214,215,24,0,"24,37,37"
data_5fold,0886,datasets\original\data_5fold\fold_3\test\normal\drill-0886-1.1560_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0886-1.1560_37_37_296-3.raw,296,27,193,216,217,24,0,"24,37,37"
data_5fold,0890,datasets\original\data_5fold\fold_3\test\normal\drill-0890-1.1560_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0890-1.1560_37_37_296-3.raw,296,27,190,213,214,24,0,"24,37,37"
data_5fold,0898,datasets\original\data_5fold\fold_3\test\normal\drill-0898-1.1560_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0898-1.1560_37_37_296-3.raw,296,27,189,212,213,24,0,"24,37,37"
data_5fold,0900,datasets\original\data_5fold\fold_3\test\normal\drill-0900-1.1560_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0900-1.1560_37_37_296-3.raw,296,27,191,214,215,24,0,"24,37,37"
data_5fold,0912,datasets\original\data_5fold\fold_3\test\normal\drill-0912-1.1560_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0912-1.1560_37_37_296-0.raw,296,27,190,213,214,24,0,"24,37,37"
data_5fold,0913,datasets\original\data_5fold\fold_3\test\normal\drill-0913-1.1560_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0913-1.1560_37_37_296-0.raw,296,27,190,213,214,24,0,"24,37,37"
data_5fold,0920,datasets\original\data_5fold\fold_3\test\normal\drill-0920-1.1560_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0920-1.1560_37_37_296-0.raw,296,27,189,212,213,24,0,"24,37,37"
data_5fold,0921,datasets\original\data_5fold\fold_3\test\normal\drill-0921-1.1560_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0921-1.1560_37_37_296-0.raw,296,27,189,212,213,24,0,"24,37,37"
data_5fold,0924,datasets\original\data_5fold\fold_3\test\normal\drill-0924-1.1560_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0924-1.1560_37_37_296-0.raw,296,27,188,211,212,24,0,"24,37,37"
data_5fold,0931,datasets\original\data_5fold\fold_3\test\normal\drill-0931-1.1560_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0931-1.1560_37_37_296-0.raw,296,27,192,215,216,24,0,"24,37,37"
data_5fold,0932,datasets\original\data_5fold\fold_3\test\normal\drill-0932-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0932-1.1560_37_37_296-5.raw,296,21,185,208,209,24,0,"24,37,37"
data_5fold,0934,datasets\original\data_5fold\fold_3\test\normal\drill-0934-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0934-1.1560_37_37_296-5.raw,296,21,184,207,208,24,0,"24,37,37"
data_5fold,0943,datasets\original\data_5fold\fold_3\test\normal\drill-0943-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0943-1.1560_37_37_296-5.raw,296,21,187,210,211,24,0,"24,37,37"
data_5fold,0946,datasets\original\data_5fold\fold_3\test\normal\drill-0946-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0946-1.1560_37_37_296-5.raw,296,21,185,208,209,24,0,"24,37,37"
data_5fold,0948,datasets\original\data_5fold\fold_3\test\normal\drill-0948-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0948-1.1560_37_37_296-5.raw,296,21,187,210,211,24,0,"24,37,37"
data_5fold,0949,datasets\original\data_5fold\fold_3\test\normal\drill-0949-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0949-1.1560_37_37_296-5.raw,296,21,187,210,211,24,0,"24,37,37"
data_5fold,0962,datasets\original\data_5fold\fold_3\test\normal\drill-0962-1.1560_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0962-1.1560_37_37_296-5.raw,296,21,188,211,212,24,0,"24,37,37"
data_5fold,0974,datasets\original\data_5fold\fold_3\test\normal\drill-0974-1.1560_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0974-1.1560_37_37_296-2.raw,296,26,191,214,215,24,0,"24,37,37"
data_5fold,0976,datasets\original\data_5fold\fold_3\test\normal\drill-0976-1.1560_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0976-1.1560_37_37_296-2.raw,296,26,193,216,217,24,0,"24,37,37"
data_5fold,0977,datasets\original\data_5fold\fold_3\test\normal\drill-0977-1.1560_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0977-1.1560_37_37_296-2.raw,296,26,191,214,215,24,0,"24,37,37"
data_5fold,0982,datasets\original\data_5fold\fold_3\test\normal\drill-0982-1.1560_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0982-1.1560_37_37_296-2.raw,296,26,190,213,214,24,0,"24,37,37"
data_5fold,0999,datasets\original\data_5fold\fold_3\test\normal\drill-0999-1.1560_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-0999-1.1560_37_37_296-1.raw,296,27,192,215,216,24,0,"24,37,37"
data_5fold,1001,datasets\original\data_5fold\fold_3\test\normal\drill-1001-1.1560_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1001-1.1560_37_37_296-1.raw,296,27,194,217,218,24,0,"24,37,37"
data_5fold,1013,datasets\original\data_5fold\fold_3\test\normal\drill-1013-1.1560_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1013-1.1560_37_37_296-11.raw,296,26,191,214,215,24,0,"24,37,37"
data_5fold,1014,datasets\original\data_5fold\fold_3\test\normal\drill-1014-1.1560_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1014-1.1560_37_37_296-11.raw,296,26,191,214,215,24,0,"24,37,37"
data_5fold,1016,datasets\original\data_5fold\fold_3\test\normal\drill-1016-1.6130_37_37_296-23.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1016-1.6130_37_37_296-23.raw,296,22,151,174,175,24,0,"24,37,37"
data_5fold,1032,datasets\original\data_5fold\fold_3\test\normal\drill-1032-1.6130_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1032-1.6130_37_37_296-11.raw,296,26,185,208,209,24,0,"24,37,37"
data_5fold,1045,datasets\original\data_5fold\fold_3\test\normal\drill-1045-1.6130_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1045-1.6130_37_37_296-11.raw,296,26,176,199,200,24,0,"24,37,37"
data_5fold,1049,datasets\original\data_5fold\fold_3\test\normal\drill-1049-1.6130_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1049-1.6130_37_37_296-11.raw,296,26,168,191,192,24,0,"24,37,37"
data_5fold,1051,datasets\original\data_5fold\fold_3\test\normal\drill-1051-1.6130_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1051-1.6130_37_37_296-11.raw,296,26,175,198,199,24,0,"24,37,37"
data_5fold,1054,datasets\original\data_5fold\fold_3\test\normal\drill-1054-1.6130_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1054-1.6130_37_37_296-6.raw,296,28,171,194,195,24,0,"24,37,37"
data_5fold,1058,datasets\original\data_5fold\fold_3\test\normal\drill-1058-1.6130_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1058-1.6130_37_37_296-6.raw,296,28,185,208,209,24,0,"24,37,37"
data_5fold,1060,datasets\original\data_5fold\fold_3\test\normal\drill-1060-1.6130_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1060-1.6130_37_37_296-6.raw,296,28,182,205,206,24,0,"24,37,37"
data_5fold,1066,datasets\original\data_5fold\fold_3\test\normal\drill-1066-1.6130_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1066-1.6130_37_37_296-6.raw,296,28,187,210,211,24,0,"24,37,37"
data_5fold,1076,datasets\original\data_5fold\fold_3\test\normal\drill-1076-1.6130_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1076-1.6130_37_37_296-6.raw,296,28,178,201,202,24,0,"24,37,37"
data_5fold,1101,datasets\original\data_5fold\fold_3\test\normal\drill-1101-1.6130_37_37_296-9.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1101-1.6130_37_37_296-9.raw,296,27,177,200,201,24,0,"24,37,37"
data_5fold,1102,datasets\original\data_5fold\fold_3\test\normal\drill-1102-1.6130_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1102-1.6130_37_37_296-10.raw,296,26,180,203,204,24,0,"24,37,37"
data_5fold,1111,datasets\original\data_5fold\fold_3\test\normal\drill-1111-1.6130_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1111-1.6130_37_37_296-10.raw,296,26,185,208,209,24,0,"24,37,37"
data_5fold,1150,datasets\original\data_5fold\fold_3\test\normal\drill-1150-1.6130_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1150-1.6130_37_37_296-8.raw,296,26,179,202,203,24,0,"24,37,37"
data_5fold,1152,datasets\original\data_5fold\fold_3\test\normal\drill-1152-1.6130_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1152-1.6130_37_37_296-8.raw,296,26,184,207,208,24,0,"24,37,37"
data_5fold,1162,datasets\original\data_5fold\fold_3\test\normal\drill-1162-1.6130_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1162-1.6130_37_37_296-8.raw,296,26,176,199,200,24,0,"24,37,37"
data_5fold,1164,datasets\original\data_5fold\fold_3\test\normal\drill-1164-1.6130_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1164-1.6130_37_37_296-8.raw,296,26,177,200,201,24,0,"24,37,37"
data_5fold,1168,datasets\original\data_5fold\fold_3\test\normal\drill-1168-1.6130_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1168-1.6130_37_37_296-7.raw,296,26,170,193,194,24,0,"24,37,37"
data_5fold,1179,datasets\original\data_5fold\fold_3\test\normal\drill-1179-1.6130_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1179-1.6130_37_37_296-14.raw,296,20,161,184,185,24,0,"24,37,37"
data_5fold,1181,datasets\original\data_5fold\fold_3\test\normal\drill-1181-1.6130_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1181-1.6130_37_37_296-14.raw,296,20,162,185,186,24,0,"24,37,37"
data_5fold,1182,datasets\original\data_5fold\fold_3\test\normal\drill-1182-1.6130_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1182-1.6130_37_37_296-14.raw,296,20,162,185,186,24,0,"24,37,37"
data_5fold,1194,datasets\original\data_5fold\fold_3\test\normal\drill-1194-1.6130_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1194-1.6130_37_37_296-14.raw,296,20,164,187,188,24,0,"24,37,37"
data_5fold,1197,datasets\original\data_5fold\fold_3\test\normal\drill-1197-1.6130_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1197-1.6130_37_37_296-14.raw,296,20,163,186,187,24,0,"24,37,37"
data_5fold,1201,datasets\original\data_5fold\fold_3\test\normal\drill-1201-1.6130_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1201-1.6130_37_37_296-12.raw,296,20,166,189,190,24,0,"24,37,37"
data_5fold,1205,datasets\original\data_5fold\fold_3\test\normal\drill-1205-1.6130_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1205-1.6130_37_37_296-12.raw,296,20,162,185,186,24,0,"24,37,37"
data_5fold,1207,datasets\original\data_5fold\fold_3\test\normal\drill-1207-1.6130_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1207-1.6130_37_37_296-12.raw,296,20,164,187,188,24,0,"24,37,37"
data_5fold,1209,datasets\original\data_5fold\fold_3\test\normal\drill-1209-1.6130_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1209-1.6130_37_37_296-12.raw,296,20,162,185,186,24,0,"24,37,37"
data_5fold,1215,datasets\original\data_5fold\fold_3\test\normal\drill-1215-1.6130_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1215-1.6130_37_37_296-12.raw,296,20,162,185,186,24,0,"24,37,37"
data_5fold,1220,datasets\original\data_5fold\fold_3\test\normal\drill-1220-1.6130_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1220-1.6130_37_37_296-13.raw,296,20,159,182,183,24,0,"24,37,37"
data_5fold,1222,datasets\original\data_5fold\fold_3\test\normal\drill-1222-1.6130_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1222-1.6130_37_37_296-13.raw,296,20,165,188,189,24,0,"24,37,37"
data_5fold,1225,datasets\original\data_5fold\fold_3\test\normal\drill-1225-1.6130_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1225-1.6130_37_37_296-13.raw,296,20,164,187,188,24,0,"24,37,37"
data_5fold,1238,datasets\original\data_5fold\fold_3\test\normal\drill-1238-1.6130_37_37_296-15.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1238-1.6130_37_37_296-15.raw,296,21,164,187,188,24,0,"24,37,37"
data_5fold,1241,datasets\original\data_5fold\fold_3\test\normal\drill-1241-1.6130_37_37_296-15.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1241-1.6130_37_37_296-15.raw,296,21,163,186,187,24,0,"24,37,37"
data_5fold,1257,datasets\original\data_5fold\fold_3\test\normal\drill-1257-1.6130_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1257-1.6130_37_37_296-16.raw,296,29,170,193,194,24,0,"24,37,37"
data_5fold,1275,datasets\original\data_5fold\fold_3\test\normal\drill-1275-1.6130_37_37_296-17.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1275-1.6130_37_37_296-17.raw,296,21,164,187,188,24,0,"24,37,37"
data_5fold,1289,datasets\original\data_5fold\fold_3\test\normal\drill-1289-1.6130_37_37_296-18.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1289-1.6130_37_37_296-18.raw,296,21,163,186,187,24,0,"24,37,37"
data_5fold,1306,datasets\original\data_5fold\fold_3\test\normal\drill-1306-1.6130_37_37_296-18.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1306-1.6130_37_37_296-18.raw,296,21,156,179,180,24,0,"24,37,37"
data_5fold,1310,datasets\original\data_5fold\fold_3\test\normal\drill-1310-1.6130_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1310-1.6130_37_37_296-19.raw,296,22,162,185,186,24,0,"24,37,37"
data_5fold,1319,datasets\original\data_5fold\fold_3\test\normal\drill-1319-1.6130_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1319-1.6130_37_37_296-19.raw,296,22,162,185,186,24,0,"24,37,37"
data_5fold,1321,datasets\original\data_5fold\fold_3\test\normal\drill-1321-1.6130_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1321-1.6130_37_37_296-19.raw,296,22,162,185,186,24,0,"24,37,37"
data_5fold,1324,datasets\original\data_5fold\fold_3\test\normal\drill-1324-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1324-2.5420_37_37_296-14.raw,296,20,111,134,135,24,0,"24,37,37"
data_5fold,1326,datasets\original\data_5fold\fold_3\test\normal\drill-1326-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1326-2.5420_37_37_296-14.raw,296,20,113,136,137,24,0,"24,37,37"
data_5fold,1329,datasets\original\data_5fold\fold_3\test\normal\drill-1329-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1329-2.5420_37_37_296-14.raw,296,20,112,135,136,24,0,"24,37,37"
data_5fold,1334,datasets\original\data_5fold\fold_3\test\normal\drill-1334-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1334-2.5420_37_37_296-14.raw,296,20,106,129,130,24,0,"24,37,37"
data_5fold,1335,datasets\original\data_5fold\fold_3\test\normal\drill-1335-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1335-2.5420_37_37_296-14.raw,296,20,112,135,136,24,0,"24,37,37"
data_5fold,1338,datasets\original\data_5fold\fold_3\test\normal\drill-1338-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1338-2.5420_37_37_296-14.raw,296,20,110,133,134,24,0,"24,37,37"
data_5fold,1341,datasets\original\data_5fold\fold_3\test\normal\drill-1341-2.5420_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1341-2.5420_37_37_296-14.raw,296,20,111,134,135,24,0,"24,37,37"
data_5fold,1348,datasets\original\data_5fold\fold_3\test\normal\drill-1348-2.5420_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1348-2.5420_37_37_296-12.raw,296,20,110,133,134,24,0,"24,37,37"
data_5fold,1354,datasets\original\data_5fold\fold_3\test\normal\drill-1354-2.5420_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1354-2.5420_37_37_296-12.raw,296,20,110,133,134,24,0,"24,37,37"
data_5fold,1356,datasets\original\data_5fold\fold_3\test\normal\drill-1356-2.5420_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1356-2.5420_37_37_296-12.raw,296,20,110,133,134,24,0,"24,37,37"
data_5fold,1366,datasets\original\data_5fold\fold_3\test\normal\drill-1366-2.5420_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1366-2.5420_37_37_296-13.raw,296,20,112,135,136,24,0,"24,37,37"
data_5fold,1377,datasets\original\data_5fold\fold_3\test\normal\drill-1377-2.5420_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1377-2.5420_37_37_296-13.raw,296,20,111,134,135,24,0,"24,37,37"
data_5fold,1378,datasets\original\data_5fold\fold_3\test\normal\drill-1378-2.5420_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1378-2.5420_37_37_296-13.raw,296,20,105,128,129,24,0,"24,37,37"
data_5fold,1382,datasets\original\data_5fold\fold_3\test\normal\drill-1382-2.5420_37_37_296-15.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1382-2.5420_37_37_296-15.raw,296,21,114,137,138,24,0,"24,37,37"
data_5fold,1399,datasets\original\data_5fold\fold_3\test\normal\drill-1399-2.5420_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1399-2.5420_37_37_296-16.raw,296,29,120,143,144,24,0,"24,37,37"
data_5fold,1400,datasets\original\data_5fold\fold_3\test\normal\drill-1400-2.5420_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1400-2.5420_37_37_296-16.raw,296,29,114,137,138,24,0,"24,37,37"
data_5fold,1401,datasets\original\data_5fold\fold_3\test\normal\drill-1401-2.5420_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1401-2.5420_37_37_296-16.raw,296,29,119,142,143,24,0,"24,37,37"
data_5fold,1409,datasets\original\data_5fold\fold_3\test\normal\drill-1409-2.5420_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1409-2.5420_37_37_296-16.raw,296,29,119,142,143,24,0,"24,37,37"
data_5fold,1412,datasets\original\data_5fold\fold_3\test\normal\drill-1412-2.5420_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1412-2.5420_37_37_296-16.raw,296,29,114,137,138,24,0,"24,37,37"
data_5fold,1443,datasets\original\data_5fold\fold_3\test\normal\drill-1443-2.5420_37_37_296-18.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1443-2.5420_37_37_296-18.raw,296,21,110,133,134,24,0,"24,37,37"
data_5fold,1447,datasets\original\data_5fold\fold_3\test\normal\drill-1447-2.5420_37_37_296-18.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1447-2.5420_37_37_296-18.raw,296,21,111,134,135,24,0,"24,37,37"
data_5fold,1456,datasets\original\data_5fold\fold_3\test\normal\drill-1456-2.5420_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1456-2.5420_37_37_296-19.raw,296,22,111,134,135,24,0,"24,37,37"
data_5fold,1457,datasets\original\data_5fold\fold_3\test\normal\drill-1457-2.5420_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1457-2.5420_37_37_296-19.raw,296,22,111,134,135,24,0,"24,37,37"
data_5fold,1458,datasets\original\data_5fold\fold_3\test\normal\drill-1458-2.5420_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1458-2.5420_37_37_296-19.raw,296,22,109,132,133,24,0,"24,37,37"
data_5fold,1475,datasets\original\data_5fold\fold_3\test\normal\drill-1475-2.5420_37_37_296-20.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1475-2.5420_37_37_296-20.raw,296,14,114,137,138,24,0,"24,37,37"
data_5fold,1484,datasets\original\data_5fold\fold_3\test\normal\drill-1484-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1484-2.5420_37_37_296-5.raw,296,21,111,134,135,24,0,"24,37,37"
data_5fold,1494,datasets\original\data_5fold\fold_3\test\normal\drill-1494-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1494-2.5420_37_37_296-5.raw,296,21,113,136,137,24,0,"24,37,37"
data_5fold,1495,datasets\original\data_5fold\fold_3\test\normal\drill-1495-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1495-2.5420_37_37_296-5.raw,296,21,114,137,138,24,0,"24,37,37"
data_5fold,1501,datasets\original\data_5fold\fold_3\test\normal\drill-1501-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1501-2.5420_37_37_296-5.raw,296,21,120,143,144,24,0,"24,37,37"
data_5fold,1503,datasets\original\data_5fold\fold_3\test\normal\drill-1503-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1503-2.5420_37_37_296-5.raw,296,21,112,135,136,24,0,"24,37,37"
data_5fold,1504,datasets\original\data_5fold\fold_3\test\normal\drill-1504-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1504-2.5420_37_37_296-5.raw,296,21,113,136,137,24,0,"24,37,37"
data_5fold,1508,datasets\original\data_5fold\fold_3\test\normal\drill-1508-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1508-2.5420_37_37_296-5.raw,296,21,113,136,137,24,0,"24,37,37"
data_5fold,1509,datasets\original\data_5fold\fold_3\test\normal\drill-1509-2.5420_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1509-2.5420_37_37_296-5.raw,296,21,113,136,137,24,0,"24,37,37"
data_5fold,1510,datasets\original\data_5fold\fold_3\test\normal\drill-1510-2.5420_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1510-2.5420_37_37_296-0.raw,296,27,120,143,144,24,0,"24,37,37"
data_5fold,1525,datasets\original\data_5fold\fold_3\test\normal\drill-1525-2.5420_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1525-2.5420_37_37_296-0.raw,296,27,116,139,140,24,0,"24,37,37"
data_5fold,1526,datasets\original\data_5fold\fold_3\test\normal\drill-1526-2.5420_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1526-2.5420_37_37_296-0.raw,296,27,116,139,140,24,0,"24,37,37"
data_5fold,1530,datasets\original\data_5fold\fold_3\test\normal\drill-1530-2.5420_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1530-2.5420_37_37_296-0.raw,296,27,115,138,139,24,0,"24,37,37"
data_5fold,1534,datasets\original\data_5fold\fold_3\test\normal\drill-1534-2.5420_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1534-2.5420_37_37_296-3.raw,296,27,116,139,140,24,0,"24,37,37"
data_5fold,1537,datasets\original\data_5fold\fold_3\test\normal\drill-1537-2.5420_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1537-2.5420_37_37_296-3.raw,296,27,117,140,141,24,0,"24,37,37"
data_5fold,1539,datasets\original\data_5fold\fold_3\test\normal\drill-1539-2.5420_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1539-2.5420_37_37_296-3.raw,296,27,118,141,142,24,0,"24,37,37"
data_5fold,1550,datasets\original\data_5fold\fold_3\test\normal\drill-1550-2.5420_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1550-2.5420_37_37_296-3.raw,296,27,117,140,141,24,0,"24,37,37"
data_5fold,1552,datasets\original\data_5fold\fold_3\test\normal\drill-1552-2.5420_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1552-2.5420_37_37_296-3.raw,296,27,116,139,140,24,0,"24,37,37"
data_5fold,1562,datasets\original\data_5fold\fold_3\test\normal\drill-1562-2.5420_37_37_296-4.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1562-2.5420_37_37_296-4.raw,296,27,115,138,139,24,0,"24,37,37"
data_5fold,1570,datasets\original\data_5fold\fold_3\test\normal\drill-1570-2.5420_37_37_296-4.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1570-2.5420_37_37_296-4.raw,296,27,117,140,141,24,0,"24,37,37"
data_5fold,1578,datasets\original\data_5fold\fold_3\test\normal\drill-1578-2.5420_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1578-2.5420_37_37_296-1.raw,296,27,116,139,140,24,0,"24,37,37"
data_5fold,1591,datasets\original\data_5fold\fold_3\test\normal\drill-1591-2.5420_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1591-2.5420_37_37_296-1.raw,296,27,118,141,142,24,0,"24,37,37"
data_5fold,1592,datasets\original\data_5fold\fold_3\test\normal\drill-1592-2.5420_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1592-2.5420_37_37_296-1.raw,296,27,120,143,144,24,0,"24,37,37"
